Date,Power [kW],Power-1 [kW],Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Gust [m/s],Pressure [mbar],Solar Radiation [W/m2],Rainfall intensity [mm/h],Rain Day,Hour,DayOfWeek,Month,Season,Public Holiday
2017-01-09 10:00:00,204.4537275,129.6148555,7.77,69.14,1.845,2.264,1030.0,277.5,0.0,0.0,10,1,1,1,0
2017-01-09 11:00:00,193.212558,204.4537275,8.82,62.1,0.0,0.0,1030.0,392.6,0.0,0.0,11,1,1,1,0
2017-01-09 12:00:00,193.6414735,193.212558,10.61,52.85,1.384,1.761,1029.0,460.8,0.0,0.0,12,1,1,1,0
2017-01-09 13:00:00,191.4630285,193.6414735,12.94,40.31,1.971,3.019,1028.0,475.1,0.0,0.0,13,1,1,1,0
2017-01-09 14:00:00,202.330563,191.4630285,14.53,35.88,2.495,3.019,1027.0,433.6,0.0,0.0,14,1,1,1,0
2017-01-09 15:00:00,208.772817,202.330563,16.22,35.36,0.0,0.0,1027.0,328.8,0.0,0.0,15,1,1,1,0
2017-01-09 16:00:00,209.293721,208.772817,16.71,37.4,1.069,1.509,1027.0,188.2,0.0,0.0,16,1,1,1,0
2017-01-09 17:00:00,156.076298,209.293721,15.43,44.19,4.109,4.78,1027.0,46.38,0.0,0.0,17,1,1,1,0
2017-01-09 18:00:00,137.936865,156.076298,14.07,43.18,5.178,5.786,1027.0,0.277,0.0,0.0,18,1,1,1,0
2017-01-09 19:00:00,109.503897,137.936865,13.0,45.09,5.661,7.3,1027.0,0.222,0.0,0.0,19,1,1,1,0
2017-01-09 20:00:00,86.9579745,109.503897,13.41,37.2,4.969,5.786,1028.0,0.222,0.0,0.0,20,1,1,1,0
2017-01-09 21:00:00,61.995879,86.9579745,12.01,49.28,3.879,4.528,1027.0,0.194,0.0,0.0,21,1,1,1,0
2017-01-09 22:00:00,53.896958,61.995879,11.35,52.23,0.0,0.0,1028.0,0.055,0.0,0.0,22,1,1,1,0
2017-01-09 23:00:00,51.5478645,53.896958,11.64,54.34,7.13,7.55,1027.0,0.083,0.0,0.0,23,1,1,1,0
2017-01-10 00:00:00,49.276994,51.5478645,12.03,47.63,7.63,9.06,1027.0,0.083,0.0,0.0,0,2,1,1,0
2017-01-10 01:00:00,45.1195945,49.276994,11.81,62.43,7.07,8.05,1028.0,0.166,0.0,0.0,1,2,1,1,0
2017-01-10 02:00:00,43.310196,45.1195945,11.6,72.0,4.612,5.032,1027.0,0.194,0.0,0.0,2,2,1,1,0
2017-01-10 03:00:00,43.251201,43.310196,11.38,74.6,6.017,7.3,1027.0,0.0,0.0,0.0,3,2,1,1,0
2017-01-10 04:00:00,43.0831745,43.251201,11.18,76.1,4.151,5.535,1026.0,0.443,0.0,0.0,4,2,1,1,0
2017-01-10 05:00:00,48.229068,43.0831745,11.37,73.7,3.648,5.032,1026.0,0.277,0.0,0.0,5,2,1,1,0
2017-01-10 06:00:00,48.957984,48.229068,10.96,75.6,3.25,4.025,1026.0,0.36,0.0,0.0,6,2,1,1,0
2017-01-10 07:00:00,91.4367875,48.957984,11.65,72.6,3.25,4.277,1026.0,0.388,0.0,0.0,7,2,1,1,0
2017-01-10 08:00:00,115.9341335,91.4367875,12.0,70.5,10.38,12.08,1026.0,9.33,0.0,0.0,8,2,1,1,0
2017-01-10 09:00:00,126.422352,115.9341335,12.04,71.3,7.25,9.06,1027.0,81.4,0.0,0.0,9,2,1,1,0
2017-01-10 10:00:00,226.8467,126.422352,12.44,69.98,3.941,5.283,1027.0,96.8,0.0,0.0,10,2,1,1,0
2017-01-10 11:00:00,214.7459515,226.8467,13.25,67.03,5.996,7.04,1027.0,419.2,0.0,0.0,11,2,1,1,0
2017-01-10 12:00:00,209.717174,214.7459515,13.86,65.58,7.8,8.55,1026.0,385.0,0.0,0.0,12,2,1,1,0
2017-01-10 13:00:00,211.0161565,209.717174,14.14,63.39,6.667,8.81,1025.0,295.9,0.0,0.0,13,2,1,1,0
2017-01-10 14:00:00,218.527094,211.0161565,14.17,62.95,6.331,8.05,1024.0,237.7,0.0,0.0,14,2,1,1,0
2017-01-10 15:00:00,220.2237465,218.527094,14.05,60.4,10.86,13.84,1023.0,224.2,0.0,0.0,15,2,1,1,0
2017-01-10 16:00:00,215.0929295,220.2237465,13.45,66.17,7.8,9.56,1024.0,49.62,0.0,0.0,16,2,1,1,0
2017-01-10 17:00:00,164.3821385,215.0929295,12.99,67.72,4.822,6.289,1024.0,17.28,0.0,0.0,17,2,1,1,0
2017-01-10 18:00:00,142.3276225,164.3821385,12.8,68.75,8.68,11.32,1024.0,0.277,0.0,0.0,18,2,1,1,0
2017-01-10 19:00:00,106.765655,142.3276225,12.43,70.3,9.87,11.82,1024.0,0.332,0.0,0.0,19,2,1,1,0
2017-01-10 20:00:00,87.711581,106.765655,12.56,68.9,9.52,13.08,1024.0,0.471,0.0,0.0,20,2,1,1,0
2017-01-10 21:00:00,65.0948645,87.711581,12.47,67.49,9.69,11.32,1024.0,0.443,0.0,0.0,21,2,1,1,0
2017-01-10 22:00:00,56.681085,65.0948645,12.4,68.87,7.09,11.32,1024.0,0.332,0.0,0.0,22,2,1,1,0
2017-01-10 23:00:00,48.478158,56.681085,12.42,68.75,6.478,8.3,1024.0,0.305,0.0,0.0,23,2,1,1,0
2017-01-11 00:00:00,47.816103,48.478158,12.39,68.7,7.48,9.31,1024.0,0.36,0.0,0.0,0,3,1,1,0
2017-01-11 01:00:00,45.7930115,47.816103,12.17,71.4,6.96,8.55,1024.0,0.305,0.0,0.0,1,3,1,1,0
2017-01-11 02:00:00,44.5838325,45.7930115,12.25,70.7,10.34,14.09,1023.0,0.332,0.0,0.0,2,3,1,1,0
2017-01-11 03:00:00,43.925929,44.5838325,12.37,68.76,4.528,5.786,1023.0,0.36,0.0,0.0,3,3,1,1,0
2017-01-11 04:00:00,44.149673,43.925929,12.23,68.9,3.229,4.277,1023.0,0.72,0.0,0.0,4,3,1,1,0
2017-01-11 05:00:00,47.6297225,44.149673,12.17,67.89,5.891,6.793,1023.0,0.609,0.0,0.0,5,3,1,1,0
2017-01-11 06:00:00,49.487628,47.6297225,11.94,69.9,9.04,11.07,1024.0,0.582,0.0,0.0,6,3,1,1,0
2017-01-11 07:00:00,90.1249135,49.487628,11.74,71.7,9.27,10.57,1024.0,0.388,0.0,0.0,7,3,1,1,0
2017-01-11 08:00:00,108.9028035,90.1249135,12.14,71.0,7.76,9.06,1025.0,8.31,0.0,0.0,8,3,1,1,0
2017-01-11 09:00:00,122.7176845,108.9028035,12.37,70.1,6.625,8.05,1026.0,152.7,0.0,0.0,9,3,1,1,0
2017-01-11 10:00:00,220.0721075,122.7176845,13.59,62.85,5.199,5.786,1026.0,299.9,0.0,0.0,10,3,1,1,0
2017-01-11 11:00:00,201.3737515,220.0721075,13.43,65.81,2.201,2.767,1026.0,326.2,0.0,0.0,11,3,1,1,0
2017-01-11 12:00:00,205.864145,201.3737515,15.31,58.72,2.285,2.767,1026.0,462.0,0.0,0.0,12,3,1,1,0
2017-01-11 13:00:00,212.5880455,205.864145,17.52,52.15,0.943,1.761,1025.0,470.4,0.0,0.0,13,3,1,1,0
2017-01-11 14:00:00,210.276971,212.5880455,18.55,49.38,0.44,1.258,1025.0,428.5,0.0,0.0,14,3,1,1,0
2017-01-11 15:00:00,215.977636,210.276971,17.6,51.61,1.845,2.013,1025.0,349.1,0.0,0.0,15,3,1,1,0
2017-01-11 16:00:00,229.878169,215.977636,18.25,53.2,1.866,2.516,1025.0,200.4,0.0,0.0,16,3,1,1,0
2017-01-11 17:00:00,162.654896,229.878169,16.13,54.46,1.321,1.761,1026.0,39.23,0.0,0.0,17,3,1,1,0
2017-01-11 18:00:00,140.5560245,162.654896,15.64,58.78,1.824,2.013,1026.0,0.831,0.0,0.0,18,3,1,1,0
2017-01-11 19:00:00,106.582989,140.5560245,15.41,60.7,3.396,3.774,1026.0,0.249,0.0,0.0,19,3,1,1,0
2017-01-11 20:00:00,80.9929245,106.582989,14.33,68.44,2.537,2.767,1027.0,1.467,0.0,0.0,20,3,1,1,0
2017-01-11 21:00:00,58.870892,80.9929245,14.17,68.22,4.277,4.78,1027.0,0.415,0.0,0.0,21,3,1,1,0
2017-01-11 22:00:00,53.7831195,58.870892,13.17,73.4,2.39,2.767,1027.0,0.72,0.0,0.0,22,3,1,1,0
2017-01-11 23:00:00,51.376779,53.7831195,12.89,74.7,0.839,1.006,1027.0,0.775,0.0,0.0,23,3,1,1,0
2017-01-12 00:00:00,48.60314,51.376779,12.43,76.6,0.0,0.0,1027.0,0.72,0.0,0.0,0,4,1,1,0
2017-01-12 01:00:00,46.3947605,48.60314,11.69,78.7,2.516,2.767,1028.0,0.305,0.0,0.0,1,4,1,1,0
2017-01-12 02:00:00,44.6725435,46.3947605,10.68,81.7,2.998,3.774,1028.0,0.997,0.0,0.0,2,4,1,1,0
2017-01-12 03:00:00,44.9600895,44.6725435,10.61,83.2,0.44,1.006,1027.0,1.357,0.0,0.0,3,4,1,1,0
2017-01-12 04:00:00,45.169631,44.9600895,10.18,85.3,0.0,0.0,1027.0,0.803,0.0,0.0,4,4,1,1,0
2017-01-12 05:00:00,48.762208,45.169631,8.83,92.8,0.881,1.258,1027.0,1.828,0.0,0.0,5,4,1,1,0
2017-01-12 06:00:00,51.419168,48.762208,8.55,93.5,1.614,2.013,1027.0,0.332,0.0,0.0,6,4,1,1,0
2017-01-12 07:00:00,91.3957095,51.419168,8.06,94.0,1.195,1.509,1027.0,0.582,0.0,0.0,7,4,1,1,0
2017-01-12 08:00:00,119.7203015,91.3957095,8.19,94.3,0.545,1.006,1028.0,7.92,0.0,0.0,8,4,1,1,0
2017-01-12 09:00:00,141.5467035,119.7203015,8.45,94.7,1.803,2.013,1028.0,79.1,0.0,0.0,9,4,1,1,0
2017-01-12 10:00:00,235.2993725,141.5467035,9.66,95.0,2.285,2.767,1029.0,78.0,0.0,0.0,10,4,1,1,0
2017-01-12 11:00:00,207.000782,235.2993725,10.07,94.9,2.138,2.516,1029.0,223.1,0.0,0.0,11,4,1,1,0
2017-01-12 12:00:00,211.969909,207.000782,9.88,95.1,1.09,1.509,1029.0,197.7,0.0,0.0,12,4,1,1,0
2017-01-12 13:00:00,216.8798225,211.969909,10.19,94.8,2.159,2.516,1028.0,225.2,0.0,0.0,13,4,1,1,0
2017-01-12 14:00:00,220.040862,216.8798225,11.53,93.3,0.126,0.503,1027.0,188.4,0.0,0.0,14,4,1,1,0
2017-01-12 15:00:00,220.870288,220.040862,13.51,76.9,0.126,0.755,1027.0,294.5,0.0,0.0,15,4,1,1,0
2017-01-12 16:00:00,210.7172485,220.870288,14.11,72.5,0.65,1.509,1027.0,173.6,0.0,0.0,16,4,1,1,0
2017-01-12 17:00:00,152.5451195,210.7172485,13.52,70.5,4.151,5.032,1027.0,28.02,0.0,0.0,17,4,1,1,0
2017-01-12 18:00:00,139.989454,152.5451195,12.39,71.3,2.872,3.271,1027.0,1.08,0.0,0.0,18,4,1,1,0
2017-01-12 19:00:00,104.769002,139.989454,12.11,70.8,2.076,2.516,1027.0,1.025,0.0,0.0,19,4,1,1,0
2017-01-12 20:00:00,85.321191,104.769002,12.09,71.6,1.719,2.264,1028.0,0.969,0.0,0.0,20,4,1,1,0
2017-01-12 21:00:00,58.3410295,85.321191,12.08,72.7,1.111,1.509,1028.0,0.803,0.0,0.0,21,4,1,1,0
2017-01-12 22:00:00,50.275539,58.3410295,12.37,74.0,4.109,5.283,1028.0,0.665,0.0,0.0,22,4,1,1,0
2017-01-12 23:00:00,47.4658475,50.275539,12.25,71.6,2.746,3.271,1028.0,0.499,0.0,0.0,23,4,1,1,0
2017-01-13 00:00:00,45.9280445,47.4658475,11.78,72.9,2.935,3.522,1028.0,0.969,0.0,0.0,0,5,1,1,0
2017-01-13 01:00:00,44.01901,45.9280445,11.74,71.4,4.738,5.786,1028.0,0.637,0.0,0.0,1,5,1,1,0
2017-01-13 02:00:00,42.968899,44.01901,11.51,74.1,4.57,5.535,1028.0,0.775,0.0,0.0,2,5,1,1,0
2017-01-13 03:00:00,42.6688985,42.968899,11.46,78.3,3.061,3.774,1028.0,0.942,0.0,0.0,3,5,1,1,0
2017-01-13 04:00:00,43.3912595,42.6688985,11.59,80.3,2.956,4.277,1027.0,0.637,0.0,0.0,4,5,1,1,0
2017-01-13 05:00:00,46.7762615,43.3912595,11.54,78.6,5.891,7.04,1027.0,0.859,0.0,0.0,5,5,1,1,0
2017-01-13 06:00:00,48.118944,46.7762615,10.96,71.0,4.004,5.032,1028.0,0.72,0.0,0.0,6,5,1,1,0
2017-01-13 07:00:00,89.880412,48.118944,10.48,63.86,4.969,6.289,1028.0,0.582,0.0,0.0,7,5,1,1,0
2017-01-13 08:00:00,112.7335455,89.880412,10.2,61.54,3.962,6.289,1028.0,10.05,0.0,0.0,8,5,1,1,0
2017-01-13 09:00:00,128.7640165,112.7335455,10.83,59.03,5.011,6.289,1029.0,76.1,0.0,0.0,9,5,1,1,0
2017-01-13 10:00:00,220.7892245,128.7640165,11.28,56.4,6.562,9.06,1030.0,359.4,0.0,0.0,10,5,1,1,0
2017-01-13 11:00:00,194.27709,220.7892245,11.54,50.82,8.01,10.57,1030.0,414.2,0.0,0.0,11,5,1,1,0
2017-01-13 12:00:00,197.5106715,194.27709,11.56,50.7,6.248,10.06,1029.0,288.5,0.0,0.0,12,5,1,1,0
2017-01-13 13:00:00,198.668503,197.5106715,12.43,47.44,6.856,8.55,1029.0,615.6,0.0,0.0,13,5,1,1,0
2017-01-13 14:00:00,207.2701925,198.668503,12.16,47.17,8.49,10.82,1028.0,558.7,0.0,0.0,14,5,1,1,0
2017-01-13 15:00:00,209.338295,207.2701925,12.11,48.15,9.87,10.82,1028.0,346.9,0.0,0.0,15,5,1,1,0
2017-01-13 16:00:00,206.3450635,209.338295,11.8,48.16,10.02,12.58,1028.0,207.5,0.0,0.0,16,5,1,1,0
2017-01-13 17:00:00,159.20784,206.3450635,11.21,53.48,5.556,6.289,1028.0,56.86,0.0,0.0,17,5,1,1,0
2017-01-13 18:00:00,138.5781625,159.20784,10.14,58.53,7.27,10.31,1028.0,0.582,0.0,0.0,18,5,1,1,0
2017-01-13 19:00:00,105.0746835,138.5781625,9.75,61.46,4.801,6.038,1029.0,0.471,0.0,0.0,19,5,1,1,0
2017-01-13 20:00:00,84.2477005,105.0746835,9.71,59.3,6.289,8.05,1029.0,0.526,0.0,0.0,20,5,1,1,0
2017-01-13 21:00:00,57.7475835,84.2477005,9.43,61.04,6.248,8.55,1029.0,0.055,0.0,0.0,21,5,1,1,0
2017-01-13 22:00:00,47.142249,57.7475835,9.17,62.08,5.996,7.55,1030.0,0.859,0.0,0.0,22,5,1,1,0
2017-01-13 23:00:00,46.623093,47.142249,9.06,61.43,5.954,7.55,1030.0,0.803,0.0,0.0,23,5,1,1,0
2017-01-14 00:00:00,45.0977445,46.623093,8.93,60.42,6.331,7.3,1030.0,0.554,0.0,0.0,0,6,1,1,0
2017-01-14 01:00:00,43.6014565,45.0977445,8.77,55.1,6.667,8.05,1030.0,0.582,0.0,0.0,1,6,1,1,0
2017-01-14 02:00:00,43.0914775,43.6014565,8.42,55.93,4.361,5.535,1030.0,0.388,0.0,0.0,2,6,1,1,0
2017-01-14 03:00:00,42.989001,43.0914775,8.06,59.99,4.277,6.541,1030.0,0.222,0.0,0.0,3,6,1,1,0
2017-01-14 04:00:00,42.167004,42.989001,7.72,58.89,6.373,8.05,1029.0,0.166,0.0,0.0,4,6,1,1,0
2017-01-14 05:00:00,42.41522,42.167004,7.49,55.32,6.227,7.3,1029.0,0.471,0.0,0.0,5,6,1,1,0
2017-01-14 06:00:00,42.357973,42.41522,7.36,52.0,5.283,6.289,1029.0,0.277,0.0,0.0,6,6,1,1,0
2017-01-14 07:00:00,47.116903,42.357973,7.62,49.82,5.723,7.3,1030.0,0.249,0.0,0.0,7,6,1,1,0
2017-01-14 08:00:00,47.5794675,47.116903,7.37,50.12,6.31,8.81,1030.0,9.67,0.0,0.0,8,6,1,1,0
2017-01-14 09:00:00,48.335259,47.5794675,8.28,45.45,6.269,7.3,1031.0,143.9,0.0,0.0,9,6,1,1,0
2017-01-14 10:00:00,48.493016,48.335259,8.68,49.15,4.591,5.535,1031.0,289.4,0.0,0.0,10,6,1,1,0
2017-01-14 11:00:00,71.004197,48.493016,9.24,49.25,5.409,6.793,1031.0,406.9,0.0,0.0,11,6,1,1,0
2017-01-14 12:00:00,70.8103875,71.004197,9.79,42.69,5.409,7.04,1031.0,478.0,0.0,0.0,12,6,1,1,0
2017-01-14 13:00:00,72.0855535,70.8103875,10.69,36.08,5.765,7.3,1030.0,492.8,0.0,0.0,13,6,1,1,0
2017-01-14 14:00:00,70.032746,72.0855535,10.83,42.97,4.004,6.289,1029.0,449.5,0.0,0.0,14,6,1,1,0
2017-01-14 15:00:00,53.306571,70.032746,11.84,37.72,4.885,7.55,1029.0,355.9,0.0,0.0,15,6,1,1,0
2017-01-14 16:00:00,50.7660715,53.306571,12.33,35.2,4.235,5.283,1029.0,218.6,0.0,0.0,16,6,1,1,0
2017-01-14 17:00:00,52.531333,50.7660715,12.01,36.42,3.92,5.283,1030.0,66.74,0.0,0.0,17,6,1,1,0
2017-01-14 18:00:00,53.4042405,52.531333,10.38,49.17,3.082,4.025,1030.0,0.415,0.0,0.0,18,6,1,1,0
2017-01-14 19:00:00,52.7273275,53.4042405,9.29,55.31,3.459,4.528,1030.0,0.277,0.0,0.0,19,6,1,1,0
2017-01-14 20:00:00,51.4180755,52.7273275,8.88,54.91,3.564,4.025,1031.0,0.249,0.0,0.0,20,6,1,1,0
2017-01-14 21:00:00,45.9516425,51.4180755,8.77,54.01,3.417,4.025,1031.0,0.277,0.0,0.0,21,6,1,1,0
2017-01-14 22:00:00,46.5568875,45.9516425,8.8,52.49,4.298,5.283,1031.0,0.277,0.0,0.0,22,6,1,1,0
2017-01-14 23:00:00,45.979829,46.5568875,8.59,53.27,4.738,5.283,1032.0,0.222,0.0,0.0,23,6,1,1,0
2017-01-15 00:00:00,45.215079,45.979829,8.47,56.32,5.074,6.038,1032.0,0.332,0.0,0.0,0,7,1,1,0
2017-01-15 01:00:00,44.238821,45.215079,8.23,57.39,4.99,5.535,1032.0,0.416,0.0,0.0,1,7,1,1,0
2017-01-15 02:00:00,42.9992705,44.238821,7.59,61.19,5.472,6.541,1032.0,0.305,0.0,0.0,2,7,1,1,0
2017-01-15 03:00:00,42.097084,42.9992705,7.13,62.16,5.556,6.289,1032.0,0.72,0.0,0.0,3,7,1,1,0
2017-01-15 04:00:00,42.157827,42.097084,6.954,60.12,4.99,7.04,1032.0,0.831,0.0,0.0,4,7,1,1,0
2017-01-15 05:00:00,42.5666405,42.157827,6.949,53.8,6.331,7.8,1032.0,0.471,0.0,0.0,5,7,1,1,0
2017-01-15 06:00:00,42.378949,42.5666405,7.06,51.53,5.136,6.541,1032.0,0.582,0.0,0.0,6,7,1,1,0
2017-01-15 07:00:00,46.596873,42.378949,6.38,59.38,4.675,5.535,1033.0,0.36,0.0,0.0,7,7,1,1,0
2017-01-15 08:00:00,46.9252785,46.596873,6.085,60.0,4.235,5.032,1033.0,9.61,0.0,0.0,8,7,1,1,0
2017-01-15 09:00:00,45.9721815,46.9252785,6.691,60.4,1.824,2.013,1033.0,146.0,0.0,0.0,9,7,1,1,0
2017-01-15 10:00:00,46.450915,45.9721815,7.82,54.12,1.761,2.767,1034.0,292.3,0.0,0.0,10,7,1,1,0
2017-01-15 11:00:00,46.7382425,46.450915,8.37,51.4,2.327,2.767,1034.0,410.0,0.0,0.0,11,7,1,1,0
2017-01-15 12:00:00,47.5095475,46.7382425,9.88,41.76,2.642,4.025,1033.0,481.4,0.0,0.0,12,7,1,1,0
2017-01-15 13:00:00,47.583182,47.5095475,12.56,34.4,0.901,2.013,1032.0,497.7,0.0,0.0,13,7,1,1,0
2017-01-15 14:00:00,47.928412,47.583182,12.24,40.66,1.866,2.264,1031.0,450.8,0.0,0.0,14,7,1,1,0
2017-01-15 15:00:00,49.8343875,47.928412,12.73,40.86,2.621,3.271,1031.0,352.2,0.0,0.0,15,7,1,1,0
2017-01-15 16:00:00,49.8540525,49.8343875,13.83,29.15,1.614,2.767,1031.0,225.7,0.0,0.0,16,7,1,1,0
2017-01-15 17:00:00,50.7197495,49.8540525,12.33,40.09,3.417,4.78,1031.0,69.24,0.0,0.0,17,7,1,1,0
2017-01-15 18:00:00,52.4489585,50.7197495,10.52,47.62,3.396,5.032,1031.0,0.277,0.0,0.0,18,7,1,1,0
2017-01-15 19:00:00,51.6383235,52.4489585,9.89,52.1,4.172,5.283,1031.0,0.222,0.0,0.0,19,7,1,1,0
2017-01-15 20:00:00,49.958277,51.6383235,9.43,60.58,5.451,7.04,1031.0,0.416,0.0,0.0,20,7,1,1,0
2017-01-15 21:00:00,45.31253,49.958277,9.44,66.26,4.361,5.032,1031.0,0.582,0.0,0.0,21,7,1,1,0
2017-01-15 22:00:00,45.4569585,45.31253,9.26,64.72,3.438,4.78,1031.0,0.748,0.0,0.0,22,7,1,1,0
2017-01-15 23:00:00,45.0103445,45.4569585,9.79,59.5,5.912,7.04,1031.0,0.36,0.0,0.0,23,7,1,1,0
2017-01-16 00:00:00,45.2266595,45.0103445,9.52,59.61,2.998,3.774,1031.0,0.609,0.0,0.0,0,1,1,1,0
2017-01-16 01:00:00,43.640568,45.2266595,9.13,58.29,5.367,6.289,1030.0,0.526,0.0,0.0,1,1,1,1,0
2017-01-16 02:00:00,42.794536,43.640568,8.99,57.32,4.801,5.535,1030.0,0.416,0.0,0.0,2,1,1,1,0
2017-01-16 03:00:00,42.944427,42.794536,8.52,57.72,4.466,5.535,1030.0,0.139,0.0,0.0,3,1,1,1,0
2017-01-16 04:00:00,43.1439175,42.944427,7.56,69.02,1.468,2.516,1030.0,0.748,0.0,0.0,4,1,1,1,0
2017-01-16 05:00:00,42.6378715,43.1439175,8.12,61.0,2.809,3.019,1029.0,0.609,0.0,0.0,5,1,1,1,0
2017-01-16 06:00:00,54.184067,42.6378715,6.842,73.9,2.558,2.767,1029.0,0.831,0.0,0.0,6,1,1,1,0
2017-01-16 07:00:00,91.1964375,54.184067,5.687,81.6,2.746,3.271,1030.0,0.859,0.0,0.0,7,1,1,1,0
2017-01-16 08:00:00,114.947606,91.1964375,5.074,86.8,2.935,3.271,1030.0,9.84,0.0,0.0,8,1,1,1,0
2017-01-16 09:00:00,127.8773435,114.947606,7.05,70.4,2.285,2.767,1030.0,143.3,0.0,0.0,9,1,1,1,0
2017-01-16 10:00:00,210.3160825,127.8773435,8.33,70.8,1.719,2.516,1030.0,279.9,0.0,0.0,10,1,1,1,0
2017-01-16 11:00:00,199.681032,210.3160825,7.99,66.47,3.166,3.774,1030.0,400.4,0.0,0.0,11,1,1,1,0
2017-01-16 12:00:00,204.169022,199.681032,10.66,52.11,1.153,1.761,1029.0,471.4,0.0,0.0,12,1,1,1,0
2017-01-16 13:00:00,203.83865,204.169022,11.76,43.07,2.285,2.767,1028.0,488.9,0.0,0.0,13,1,1,1,0
2017-01-16 14:00:00,216.624396,203.83865,13.38,37.58,2.516,3.019,1027.0,446.7,0.0,0.0,14,1,1,1,0
2017-01-16 15:00:00,216.9069165,216.624396,14.55,36.04,0.168,0.755,1026.0,355.3,0.0,0.0,15,1,1,1,0
2017-01-16 16:00:00,208.204717,216.9069165,16.22,34.52,0.0,0.0,1026.0,218.1,0.0,0.0,16,1,1,1,0
2017-01-16 17:00:00,156.0830715,208.204717,14.25,41.72,0.901,1.258,1026.0,62.36,0.0,0.0,17,1,1,1,0
2017-01-16 18:00:00,136.9734985,156.0830715,12.25,50.63,4.109,5.786,1026.0,0.609,0.0,0.0,18,1,1,1,0
2017-01-16 19:00:00,104.7316385,136.9734985,11.39,49.45,4.528,5.535,1026.0,0.332,0.0,0.0,19,1,1,1,0
2017-01-16 20:00:00,83.5187845,104.7316385,10.62,55.2,3.522,4.277,1026.0,0.332,0.0,0.0,20,1,1,1,0
2017-01-16 21:00:00,57.925661,83.5187845,10.7,54.62,5.807,7.04,1026.0,0.36,0.0,0.0,21,1,1,1,0
2017-01-16 22:00:00,49.934679,57.925661,10.14,60.41,3.753,4.78,1026.0,0.415,0.0,0.0,22,1,1,1,0
2017-01-16 23:00:00,47.469999,49.934679,10.64,51.17,3.396,4.025,1026.0,0.388,0.0,0.0,23,1,1,1,0
2017-01-17 00:00:00,46.901899,47.469999,9.79,60.65,2.243,2.516,1025.0,0.582,0.0,0.0,0,2,1,1,0
2017-01-17 01:00:00,45.621489,46.901899,9.56,64.75,1.95,2.264,1025.0,0.526,0.0,0.0,1,2,1,1,0
2017-01-17 02:00:00,43.478878,45.621489,9.34,64.7,0.985,1.258,1025.0,1.163,0.0,0.0,2,2,1,1,0
2017-01-17 03:00:00,42.6151475,43.478878,8.4,72.1,2.055,2.264,1024.0,1.302,0.0,0.0,3,2,1,1,0
2017-01-17 04:00:00,42.8697,42.6151475,7.84,73.9,0.0,0.0,1024.0,1.357,0.0,0.0,4,2,1,1,0
2017-01-17 05:00:00,42.664747,42.8697,8.22,67.64,2.663,2.767,1024.0,0.831,0.0,0.0,5,2,1,1,0
2017-01-17 06:00:00,54.517935,42.664747,6.688,85.5,2.222,2.516,1024.0,1.191,0.0,0.0,6,2,1,1,0
2017-01-17 07:00:00,90.784128,54.517935,7.52,71.7,1.3,1.509,1024.0,1.274,0.0,0.0,7,2,1,1,0
2017-01-17 08:00:00,114.8604245,90.784128,6.825,78.6,1.95,2.013,1024.0,11.16,0.0,0.0,8,2,1,1,0
2017-01-17 09:00:00,125.4506825,114.8604245,9.32,60.07,0.922,1.006,1024.0,143.8,0.0,0.0,9,2,1,1,0
2017-01-17 10:00:00,204.6250315,125.4506825,10.47,63.27,0.0,0.0,1024.0,284.7,0.0,0.0,10,2,1,1,0
2017-01-17 11:00:00,193.034262,204.6250315,11.69,57.5,0.168,0.755,1024.0,402.8,0.0,0.0,11,2,1,1,0
2017-01-17 12:00:00,202.6856255,193.034262,16.17,39.56,0.0,0.0,1023.0,467.1,0.0,0.0,12,2,1,1,0
2017-01-17 13:00:00,210.533053,202.6856255,15.48,46.6,1.572,2.516,1022.0,470.9,0.0,0.0,13,2,1,1,0
2017-01-17 14:00:00,216.4847745,210.533053,17.13,39.65,1.216,1.761,1021.0,428.4,0.0,0.0,14,2,1,1,0
2017-01-17 15:00:00,205.695026,216.4847745,16.81,31.02,1.489,2.013,1020.0,353.0,0.0,0.0,15,2,1,1,0
2017-01-17 16:00:00,201.9488435,205.695026,16.08,34.9,4.822,5.535,1020.0,218.7,0.0,0.0,16,2,1,1,0
2017-01-17 17:00:00,157.833475,201.9488435,14.62,45.7,5.577,6.541,1020.0,69.88,0.0,0.0,17,2,1,1,0
2017-01-17 18:00:00,140.3755435,157.833475,13.47,48.45,4.612,5.283,1020.0,0.277,0.0,0.0,18,2,1,1,0
2017-01-17 19:00:00,108.9631095,140.3755435,12.26,52.94,4.78,6.289,1020.0,0.249,0.0,0.0,19,2,1,1,0
2017-01-17 20:00:00,89.0551375,108.9631095,11.89,65.17,4.549,5.032,1020.0,0.748,0.0,0.0,20,2,1,1,0
2017-01-17 21:00:00,60.273662,89.0551375,11.94,60.93,6.604,7.8,1020.0,0.609,0.0,0.0,21,2,1,1,0
2017-01-17 22:00:00,49.5048895,60.273662,12.07,58.81,6.017,7.3,1020.0,0.526,0.0,0.0,22,2,1,1,0
2017-01-17 23:00:00,46.7946155,49.5048895,11.87,57.26,3.983,4.528,1020.0,0.665,0.0,0.0,23,2,1,1,0
2017-01-18 00:00:00,45.916901,46.7946155,11.32,60.19,0.881,1.509,1021.0,1.108,0.0,0.0,0,3,1,1,0
